"disk_num";"script_num";"basic_line";"string_num";"source_text";"translation"
"disk28";"58-1";"1780";"34";"デビッド「スシャ−ナ、こちらの方は？・・・」";""
"disk28";"58-1";"1790";"35";"スシャ−ナ「まだ紹介してなかったわね。こちらの方がランズさん夫婦よ。私達が来た時、食糧品の買い出しにでていたの」";""
"disk28";"58-1";"1800";"36";"デビッド「デビッドです。来たそうそうお騒がせして申しわけありません」";""
"disk28";"58-1";"1810";"37";"デビッドは挨拶をしたあと疲れがでたのか、また眼を閉じて寝てしまった。";""
"disk28";"58-1";"1820";"38";"スシャ−ナはロウソクに火をつけた。いつのまにか窓の外は陽が落ち薄暗くなっていた。ランズ夫婦は部屋を出ていったが、スシャ−ナはデビッドにつきそっていた。";""
"disk28";"58-1";"1900";"39";"夜になると外灯の無い荒野は暗く、わずかな星の明かりが城の影を地面に作っている。その影のなかにクラ−ク達がいた。";""
"disk28";"58-1";"1967";"40";"ヴィンス「所長！　城の中に入るのですか？　見つかったら不法侵入で警察に突き出されますよ」";""
"disk28";"58-1";"1968";"41";"クラ−ク「見つからなかったら不法侵入にはならないさ。城の中に車が３台も入っていったのだ。君は中の様子が気にならないのか？」";""
"disk28";"58-1";"1969";"42";"ヴィンス「そりゃあ気になりますよ。［エレノ・ヴィジョン］の連中なら気にもしませんが、車の中は中年の男女ばかりで、デビッドの音楽の関係者とは違うようですからね」";""
"disk28";"58-1";"1970";"43";"クラ−ク「この城には電気が来てないから、中はランプかロ−ソクの灯りしかない。見つかっても、逃げれば顔を見られる心配はないさ」";""
"disk28";"58-1";"1980";"44";"ヴィンス「依頼人は、城の中に入らないようにと言ってたでしょう。きっと何かあるのですよ。それにロンドンの探偵だって依頼人の事を・・・」";""
"disk28";"58-1";"1990";"45";"クラ−ク「依頼人が占い師で、なぜあんなに大金を支払ったかを考えてもみろ。依頼人の後ろに黒幕がいるということだ。ここまで来たのだ。俺は城の中にはいるから君は外で待っていたまえ」";""
"disk28";"58-1";"2000";"46";"ヴィンス「こんな暗いところで待つのですか？・・・いやですよ。一緒に行きますから深入りしないで下さいよ」";""
"disk28";"58-1";"2010";"47";"城壁の門も城の扉もカギがかかってなかったので、クラ−ク達は楽に中に入れた。";""
"disk28";"58-1";"2020";"48";"廊下の壁にロ−ソクがつけられていたので、クラ−ク達は懐中電灯のスイッチを入れる必要がなかった。";""
"disk28";"58-1";"2030";"49";"ヴィンス「他の廊下にはロ−ソクがついていませんね。皆ここを通って行ったようですよ」";""
"disk28";"58-1";"2040";"50";"クラ−ク「皆が集合する部屋は一つだ。ほかの廊下にロ−ソクをつける馬鹿もいまい」";""
"disk28";"58-1";"2050";"51";"クラ−ク達は右に左に曲がって、閉まっている扉の前に来た。";""
"disk28";"58-1";"2060";"52";"クラ−ク「扉の向こうには誰もいないようだ。扉を開けてもし人がいたら逃げるのだぞ」";""
"disk28";"58-1";"2070";"53";"クラ−クは、扉をそっと押した。扉にはカギがかかっていなかったが、きしむ音が大きく響いた。";""
"disk28";"58-1";"2080";"54";"クラ−ク「地下に降りる扉だったのか｡  K段にもロ−ソクがついているから奴等はここを通って行ったに間違いない。行こう」";""
"disk28";"58-1";"3000";"55";"NO59";""
"disk28";"58-1";"5105";"56";"▽";""
"disk28";"58-1";"5430";"57";"";""
"disk28";"58-1";"5435";"58";"8";""
"disk28";"58-1";"5436";"59";"2";""
"disk28";"58-1";"6100";"60";"ｷﾀ1";""
"disk28";"58-1";"6105";"61";"ﾍﾞｯﾄ";""
"disk28";"58-1";"6110";"62";"ｷﾀ2";""
"disk28";"58-1";"6115";"63";"ｷﾀ2";""
"disk28";"58-1";"6120";"64";"ｸﾙｼﾑ";""
"disk28";"58-1";"6130";"65";"ﾍﾞｯﾄ";""
"disk28";"58-1";"6140";"66";"ﾍﾞｯﾄ";""
"disk28";"58-1";"6150";"67";"ﾛｰｿｸ";""
"disk28";"58-1";"6160";"68";"ｲﾘｸﾁ";""
"disk28";"58-1";"6170";"69";"ﾛｳｶ1";""
"disk28";"58-1";"6180";"70";"ﾄﾋﾟﾗ";""
"disk28";"58-1";"6190";"71";"ｱｹﾙ";""
"disk28";"58-1";"6300";"72";"davL";""
"disk28";"58-1";"6305";"73";"davR";""
"disk28";"58-1";"6310";"74";"linR";""
"disk28";"58-1";"6320";"75";"ｸﾗｰｸ";""
"disk28";"58-1";"6330";"76";"ｳｲﾝｽ";""
"disk28";"58-1";"6340";"77";"ｴﾐﾘｰ";""
"disk28";"58-1";"6350";"78";"ﾗﾝｽﾞ";""
"disk28";"58-1";"6360";"79";"ｷﾀS";""
"disk28";"58-1";"9000";"80";"03:45";""
"disk28";"58-1";"9000";"81";"06:33";""
"disk28";"58-1";"9010";"82";"28:36";""
"disk28";"58-1";"9010";"83";"29:51";""
"disk28";"58-1";"9020";"84";"02:20";""
"disk28";"58-1";"9020";"85";"03:31";""
"disk28";"58-1";"9030";"86";"11:56";""
"disk28";"58-1";"9030";"87";"15:19";""
"disk28";"58-1";"9500";"88";"Pﾌｱｸ";""
"disk28";"58-1";"9510";"89";"Pｱﾙｸ";""
"disk28";"58-1";"9520";"90";"Pｲｷ";""
"disk28";"58-1";"9530";"91";"Pﾑｼ";""
"disk28";"58-1";"9540";"92";"Pｷﾞｰ";""
"disk28";"58-1";"9998";"93";"ャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャ";""
"disk28";"58-1";"9999";"94";"                                                                                ";""
"disk28";"58-1";"10000";"95";"ＤＡＴＡをＳＡＶＥしますか？　Ｙ／Ｎ";""
"disk28";"58-1";"10010";"96";"";""
"disk28";"58-1";"10015";"97";"N";""
"disk28";"58-1";"10015";"98";"n";""
"disk28";"58-1";"10020";"99";"Y";""
"disk28";"58-1";"10020";"100";"y";""
"disk28";"58-1";"10040";"101";"ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。";""
"disk28";"58-1";"10049";"102";"A:";""
"disk28";"58-1";"10070";"103";"ドライブ１のディスクが違います。";""
"disk28";"58-1";"10110";"104";"ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。";""
"disk28";"58-1";"10120";"105";"A:";""
"disk28";"58-1";"10150";"106";"ドライブ１のディスクが違います。";""
"disk28";"NO59";"900";"0";"デビッドが話す。";""
"disk28";"NO59";"900";"1";"スシャ−ナが話す。";""
"disk28";"NO59";"900";"2";"クラ−クが話す。";""
"disk28";"NO59";"900";"3";"ヴィンスが話す。";""
"disk28";"NO59";"970";"4";"クラ−ク達は階段を降りた。地下は広く色々な物がおかれている。その奥にロ−ソクで照らされた扉が見える。";""
"disk28";"NO59";"975";"5";"クラ−クは扉の前に立った。";""
"disk28";"NO59";"980";"6";"用心深く扉をひいた。";""
"disk28";"NO59";"990";"7";"部屋の中には、ロ−ソクが一本つけられているだけで暗かった。中のようすを調べるため中に入った。";""
"disk28";"NO59";"995";"8";"その時、クラ−クとヴィンスは、後ろから棒のようなもので頭をなぐられ、床に倒れてしまった。";""
"disk28";"NO59";"1000";"9";"その頃、デビッドはスシャ−ナの看護で、いつものような元気を取り戻し、ロ−ソクの炎の明かりの中で北の王の話をしていた。";""
"disk28";"NO59";"1600";"10";"スシャ−ナ「元気になって良かったわ。でも北の王が魔導の力を使ってくるなんて・・・」";""
"disk28";"NO59";"1610";"11";"デビッド「呪文って人を殺す事ができるのかい？　確かに俺は苦しんだが、悪夢のせいのように思えるんだ」";""
"disk28";"NO59";"1620";"12";"スシャ−ナ「呪文は催眠術と似ているけど、遠く離れていても術を相手にかけられるのよ。でも集中力を凄く使うから北の王も疲れている筈よ」";""
"disk28";"NO59";"1630";"13";"デビッド「フロオス王の血に悪夢を見せられ、北の王からも悪夢を見せつけられたら、俺は体がもたないよ」";""
"disk28";"NO59";"1640";"14";"スシャ−ナ「デビッド、逃げてばかりいても助からないのなら、思いきって魔王になってみる？・・・」";""
"disk28";"NO59";"1650";"15";"デビッド「北の一族の者を殺せと言うのかい？　人を殺せば一生警察に追われてしまう。ちくしょう！　どうすればいいんだ」";""
"disk28";"NO59";"1670";"16";"スシャ−ナ「デビッド、落ち着いて。そんなに興奮したら身体がだめになってしまうわ」";""
"disk28";"NO59";"1680";"17";"その時、エミリ−が部屋に入って来た。スシャ−ナの耳もとで小さくささやいた。";""
"disk28";"NO59";"1690";"18";"スシャ−ナ「母の友達の魔導師の方々が集まったそうです。デビッド、皆さんに会って相談しましょう。魔導の力について何か知る事ができるわ」";""
"disk28";"NO59";"1700";"19";"デビッド「せっかく俺のために来てくれたんだから行くけど、魔導師って何となく性に合わないな」";""
"disk28";"NO59";"1710";"20";"スシャ−ナ「私も魔導師の卵だけど、貴方が魔王になったら暗黒の魔導師の王になってしまうのよ。皆いい人達ばかりだから安心して」";""
"disk28";"NO59";"1720";"21";"デビッドは、スシャ−ナに手をひかれ下に降りて行った。";""
"disk28";"NO59";"1730";"22";"ロウソクの光だけで、ほの暗い廊下を歩いて地下に降りて行った。";""
"disk28";"NO59";"3000";"23";"59-1";""
"disk28";"NO59";"5105";"24";"▽";""
"disk28";"NO59";"5430";"25";"";""
"disk28";"NO59";"5435";"26";"8";""
"disk28";"NO59";"5436";"27";"2";""
"disk28";"NO59";"6100";"28";"ﾁｶ";""
"disk28";"NO59";"6110";"29";"ﾄﾋﾞﾗ";""
"disk28";"NO59";"6120";"30";"ｵｽ";""
"disk28";"NO59";"6130";"31";"ﾍﾞｯﾄ";""
"disk28";"NO59";"6140";"32";"ﾁｶｼﾂ";""
"disk28";"NO59";"6150";"33";"KV";""
"disk28";"NO59";"6160";"34";"ﾋﾄﾑﾚ";""
"disk28";"NO59";"6165";"35";"ﾋﾄﾑﾚ";""
"disk28";"NO59";"6170";"36";"ﾛｳｶ1";""
"disk28";"NO59";"6180";"37";"ｲﾗｲ";""
"disk28";"NO59";"6300";"38";"davL";""
"disk28";"NO59";"6310";"39";"linR";""
"disk28";"NO59";"6320";"40";"ｸﾗｰｸ";""
"disk28";"NO59";"6330";"41";"ｳｲﾝｽ";""
"disk28";"NO59";"6340";"42";"ﾄｰﾏｽ";""
"disk28";"NO59";"6345";"43";"ﾄｰﾏｽ";""
"disk28";"NO59";"6350";"44";"ﾘｻ";""
"disk28";"NO59";"6355";"45";"ﾘｻ";""
"disk28";"NO59";"6360";"46";"ﾊﾟﾛｳ";""
"disk28";"NO59";"6365";"47";"ﾊﾟﾛｳ";""
"disk28";"NO59";"6370";"48";"ﾘｰﾊｽ";""
"disk28";"NO59";"6375";"49";"ﾘｰﾊｽ";""
"disk28";"NO59";"6380";"50";"ｸﾚｯｸ";""
"disk28";"NO59";"6385";"51";"ｸﾚｯｸ";""
"disk28";"NO59";"6390";"52";"ｴﾐﾘｰ";""
"disk28";"NO59";"9000";"53";"28:36";""
"disk28";"NO59";"9000";"54";"29:51";""
"disk28";"NO59";"9010";"55";"19:22";""
"disk28";"NO59";"9010";"56";"21:41";""
"disk28";"NO59";"9500";"57";"Pｱﾙｸ";""
"disk28";"NO59";"9510";"58";"Pｷﾞｰ";""
"disk28";"NO59";"9520";"59";"Pﾀｵﾚ";""
"disk28";"NO59";"9998";"60";"ャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャ";""
"disk28";"NO59";"9999";"61";"                                                                                ";""
"disk28";"NO59";"10000";"62";"ＤＡＴＡをＳＡＶＥしますか？　Ｙ／Ｎ";""
"disk28";"NO59";"10010";"63";"";""
"disk28";"NO59";"10015";"64";"N";""
"disk28";"NO59";"10015";"65";"n";""
"disk28";"NO59";"10020";"66";"Y";""
"disk28";"NO59";"10020";"67";"y";""
"disk28";"NO59";"10040";"68";"ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。";""
"disk28";"NO59";"10049";"69";"A:";""
"disk28";"NO59";"10070";"70";"ドライブ１のディスクが違います。";""
"disk28";"NO59";"10110";"71";"ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。";""
"disk28";"NO59";"10120";"72";"A:";""
"disk28";"NO59";"10150";"73";"ドライブ１のディスクが違います。";""
"disk28";"59-1";"900";"0";"デビッドが話す。";""
"disk28";"59-1";"900";"1";"スシャ−ナが話す。";""
"disk28";"59-1";"900";"2";"クラ−クが話す。";""
"disk28";"59-1";"900";"3";"ヴィンスが話す。";""
"disk28";"59-1";"1740";"4";"扉を開け、中に入ると男性が４人と女性１人が、デビッドに向かって深く頭を下げた。その挨拶は［エレノ・ヴィジョン］のデビッドでなく、魔王としての礼だった。";""
"disk28";"59-1";"1750";"5";"スシャ−ナが中央に置かれたテ−ブルに近づくと、魔導師達もテ−ブルを囲むように集まった。";""
"disk28";"59-1";"1788";"6";"ト−マスが話す。";""
"disk28";"59-1";"1800";"7";"リサが話す。";""
"disk28";"59-1";"1810";"8";"リ−ヴァスが話す。";""
"disk28";"59-1";"1820";"9";"グレッグが話す。";""
"disk28";"59-1";"1860";"10";"パロウズが話す。";""
"disk28";"59-1";"1870";"11";"リサが話す。";""
"disk28";"59-1";"1900";"12";"スシャ−ナ「デビッド、こちらがト−マス・サイモンさん」";""
"disk28";"59-1";"1901";"13";"スシャ−ナ「奥さんのリサさん」";""
"disk28";"59-1";"1902";"14";"スシャ−ナ「こちらがパロウズさんと」";""
"disk28";"59-1";"1903";"15";"スシャ−ナ「リ−ヴァスさん」";""
"disk28";"59-1";"1904";"16";"スシャ−ナ「そして、グレッグさん。皆さん暗黒の魔導師の称号を持つ方達よ」";""
"disk28";"59-1";"1910";"17";"デビッド「デビッドです。私のためにわざわざ来て頂いてすみません」";""
"disk28";"59-1";"1920";"18";"スシャ−ナ「暗黒の魔導師は、魔王を助ける定めに生きてきたの。だからデビッドも遠慮しないで、みんなと一緒に相談しましょうよ」";""
"disk28";"59-1";"1930";"19";"リサ「デビッドさん、この写真の方に身覚えがありませんか？・・・夢の中で見たとか・・・」";""
"disk28";"59-1";"1940";"20";"デビッドは、渡された写真を見たが初めて見る顔だった。";""
"disk28";"59-1";"1950";"21";"リサ「この方は、デビッドさん達をツア−の時から探偵に調べさせていた依頼人なのです」";""
"disk28";"59-1";"1960";"22";"パロウズ「ランズさんに聞いたのですが、北の王の呪文に苦しめられたそうですね。奴はいきなり現れたのですか？」";""
"disk28";"59-1";"1970";"23";"デビッド「いま思うと・・・北の王が来る前に農民がこの城をとり囲み、俺に出ていけと叫んでいたような・・・そして、北の王が部屋に・・・」";""
"disk28";"59-1";"1980";"24";"パロウズ「北の王は、デビッドさんに悪夢を送り、夢の中に現れて呪文をかけたのでしょう。悪夢よけの指輪も北の王には効果がなかったのか・・・」";""
"disk28";"59-1";"1990";"25";"グレッグ「北の王がデビッドさんに悪夢を送った時に、我々がその夢の中に入って戦えば・・・」";""
"disk28";"59-1";"2000";"26";"リ−ヴァス「北の王に魔導の力で戦っても、勝てる保証はありません。失敗すればデビッドさんは、死ぬ事になるのですよ」";""
"disk28";"59-1";"2010";"27";"リサ「北の王は悪夢を送り、その中で呪文を使ったのです。私達にそんな魔導の力を使える者はいません。デビッドさんが魔王になれば別ですが・・・」";""
"disk28";"59-1";"2020";"28";"リ−ヴァス「北の王を見つけて、武器で殺す以外に道はありません。それには、さきほど捕らえたあの二人の探偵の口から依頼人を聞きだし、北の王を探せばいいのです」";""
"disk28";"59-1";"2030";"29";"スシャ−ナ「二人の探偵を捕らえたのですか？　それで依頼人の名前は・・・」";""
"disk28";"59-1";"2040";"30";"ト−マス「自白の薬を飲ませたのですが何も答えないのです。もしかして北の一族かも知れません。デビッドさんの魔王の力を借りて、呪文で聞くしかないようです」";""
"disk28";"59-1";"2050";"31";"デビッド「俺は魔導師じゃないから呪文など知りませんよ。悪夢や幻想をみるだけで・・・スシャ−ナ、何とか言ってくれよ」";""
"disk28";"59-1";"2060";"32";"スシャ−ナ「大丈夫よ、デビッド。グレッグさん、二人を連れて来て」";""
"disk28";"59-1";"2065";"33";"グレッグは部屋のすみにある戸棚に近づき、戸を開いた。";""
"disk28";"59-1";"2067";"34";"グレッグは、中から後ろ手にしばられたクラ−クとヴィンスを引き出し、連れて来た。";""
"disk28";"59-1";"2070";"35";"スシャ−ナ「やはり貴方達ね。なぜ依頼人の名前を言わないのです。私達にとっては、生きるか死ぬかの瀬戸際なのですよ」";""
"disk28";"59-1";"2080";"36";"クラ−ク「俺達はあんた達を助けたことがあるんだ。これがあんたのお返しか？　俺は知っての通り探偵だ。簡単に依頼人の名前を言えるか！」";""
"disk28";"59-1";"2090";"37";"スシャ−ナ「私は貴方達を殺してでも知りたいのです。魔王の力をもってすれば簡単に聞きだす事ができますが、その時は貴方達が廃人になっているでしょう」";""
"disk28";"59-1";"2100";"38";"クラ−ク「ほう・・魔王ね。噂には聞いているが、それは何者だね。紹介してもらおうじゃねぇか。北の王とか魔王とか・・俺達には何も関係がないんだ」";""
"disk28";"59-1";"2110";"39";"ヴィンス「所長、もし魔王が現れたら・・・スシャ−ナは本気で言ってるようですよ。僕は知らないけれど、所長は依頼人の事を知ってるのですから、教えてあげたらどうですか？」";""
"disk28";"59-1";"2120";"40";"クラ−ク「君はだまっていたまえ。俺は依頼人を裏切らないのが誇りなんだ。死んでも言わないからあきらめるんだな。それに自白剤なら訓練してるから無駄だぜ」";""
"disk28";"59-1";"2125";"41";"スシャ−ナ「デビッド、お願い。この薬を飲んで。この薬は催眠剤なの。貴方の血を静めて、私が呪文を送り魔王の力を引き出せば、探偵から全てを聞きだせるわ」";""
"disk28";"59-1";"2130";"42";"デビッド「スシャ−ナ、君はもしかして魔導の力が使えるのでは・・・俺が魔王の血を受け継いでいるのを知って近づいて来たのか？・・・」";""
"disk28";"59-1";"2140";"43";"スシャ−ナ「貴方を愛しているからよ。生まれてきた時からずっと夢の中で愛し続けてきたの。貴方をだましていたのは、北の王から貴方を守るためよ」";""
"disk28";"59-1";"2150";"44";"スシャ−ナ「デビッドに、私がいきなり魔王の話をしたら信じた？・・・私を気が変な女だと思って遠ざけた筈よ。だから私を信じて薬を飲んでちょうだい」";""
"disk28";"59-1";"2160";"45";"デビッドは特に驚かなかった。スシャ−ナがいなかったら北の王から殺されるか、精神病院に送られていると前から思っていたからだ。";""
"disk28";"59-1";"2170";"46";"しかしデビッドは、探偵に呪文を使えば依頼人の事がわかっても、探偵はあの苦しみに耐える事ができずに廃人になるか、死んでしまうに違いないと思った。";""
"disk28";"59-1";"2180";"47";"スシャ−ナ「探偵は北の一族よ。彼の血をみればデビッドは、フロオス王の言うように魔王の力が身につくのよ。もう北の王におびえる事はないわ」";""
"disk28";"59-1";"2190";"48";"デビッドはスシャ−ナの言葉を信じ、薬を飲みたかったが探偵を殺すことへの理性が働き、迷った。";""
"disk28";"59-1";"2200";"49";"スシャ−ナから渡された薬を飲む。";""
"disk28";"59-1";"2200";"50";"人を殺す危険があるから薬は飲まない。";""
"disk28";"59-1";"3000";"51";"ＣＤ−ＲＯＭよりＤＡＴＡの読み込みを始めます。ＨＩＴ　ＡＮＹ　ＫＥＹ";""
"disk28";"59-1";"3010";"52";"　　　　　　　　ＣＤ−ＲＯＭよりＤＡＴＡを読み込み中";""
"disk28";"59-1";"3040";"53";"NO64";""
"disk28";"59-1";"3060";"54";"ＣＤ−ＲＯＭよりＤＡＴＡの読み込みを始めます。ＨＩＴ　ＡＮＹ　ＫＥＹ";""
"disk28";"59-1";"3070";"55";"　　　　　　　　ＣＤ−ＲＯＭよりＤＡＴＡを読み込み中";""
"disk28";"59-1";"3090";"56";"NO60";""
"disk28";"59-1";"5105";"57";"▽";""
"disk28";"59-1";"5430";"58";"";""
"disk28";"59-1";"5435";"59";"8";""
"disk28";"59-1";"5436";"60";"2";""
"disk28";"59-1";"6100";"61";"ﾁｶ";""
"disk28";"59-1";"6110";"62";"ﾄﾋﾞﾗ";""
"disk28";"59-1";"6120";"63";"ｵｽ";""
"disk28";"59-1";"6130";"64";"ﾍﾞｯﾄ";""
"disk28";"59-1";"6140";"65";"ﾁｶｼﾂ";""
"disk28";"59-1";"6150";"66";"KV";""
"disk28";"59-1";"6160";"67";"ﾋﾄﾑﾚ";""
"disk28";"59-1";"6165";"68";"ﾋﾄﾑﾚ";""
"disk28";"59-1";"6170";"69";"ﾛｳｶ";""
"disk28";"59-1";"6180";"70";"ｲﾗｲ";""
"disk28";"59-1";"6300";"71";"davL";""
"disk28";"59-1";"6310";"72";"linR";""
"disk28";"59-1";"6320";"73";"ｸﾗｰｸ";""
"disk28";"59-1";"6330";"74";"ｳｲﾝｽ";""
"disk28";"59-1";"6340";"75";"ﾄｰﾏｽ";""
"disk28";"59-1";"6345";"76";"ﾄｰﾏｽ";""
"disk28";"59-1";"6350";"77";"ﾘｻ";""
"disk28";"59-1";"6355";"78";"ﾘｻ";""
"disk28";"59-1";"6360";"79";"ﾊﾟﾛｳ";""
"disk28";"59-1";"6365";"80";"ﾊﾟﾛｳ";""
"disk28";"59-1";"6370";"81";"ﾘｰﾊｽ";""
"disk28";"59-1";"6375";"82";"ﾘｰﾊｽ";""
"disk28";"59-1";"6380";"83";"ｸﾚｯｸ";""
"disk28";"59-1";"6385";"84";"ｸﾚｯｸ";""
"disk28";"59-1";"6390";"85";"ｴﾐﾘｰ";""
"disk28";"59-1";"9000";"86";"28:36";""
"disk28";"59-1";"9000";"87";"29:51";""
"disk28";"59-1";"9010";"88";"15:37";""
"disk28";"59-1";"9010";"89";"17:29";""
"disk28";"59-1";"9500";"90";"Pｱﾙｸ";""
"disk28";"59-1";"9510";"91";"Pｷﾞｰ";""
"disk28";"59-1";"9998";"92";"ャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャ";""
"disk28";"59-1";"9999";"93";"                                                                                ";""
"disk28";"59-1";"10000";"94";"ＤＡＴＡをＳＡＶＥしますか？　Ｙ／Ｎ";""
"disk28";"59-1";"10010";"95";"";""
"disk28";"59-1";"10015";"96";"N";""
"disk28";"59-1";"10015";"97";"n";""
"disk28";"59-1";"10020";"98";"Y";""
"disk28";"59-1";"10020";"99";"y";""
"disk28";"59-1";"10040";"100";"ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。";""
"disk28";"59-1";"10049";"101";"A:";""
"disk28";"59-1";"10070";"102";"ドライブ１のディスクが違います。";""
"disk28";"59-1";"10110";"103";"ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。";""
"disk28";"59-1";"10120";"104";"A:";""
"disk28";"59-1";"10150";"105";"ドライブ１のディスクが違います。";""
"disk29";"NO60";"900";"0";"デビッドが話す。";""
"disk29";"NO60";"900";"1";"スシャ−ナが話す。";""
"disk29";"NO60";"900";"2";"クラ−クが話す。";""
"disk29";"NO60";"900";"3";"ヴィンスが話す。";""
"disk29";"NO60";"1000";"4";"デビッドは、命の恩人である二人に死の苦しみを与える事はできなかった。";""
"disk29";"NO60";"1200";"5";"スシャ−ナ「デビッド、依頼人を知るチャンスは二度とないかも知れないのよ」";""
"disk29";"NO60";"1210";"6";"デビッド「スシャ−ナ俺には無理だ。命を助けてくれた恩人を殺してまで生きのびる事などできない」";""
"disk29";"NO60";"1220";"7";"スシャ−ナ「北の一族は、今にもデビッドを殺しに来るというのに、貴方が死んだら私はどうすればいいの？」";""
"disk29";"NO60";"1230";"8";"デビッド「俺は決めたんだ。スシャ−ナ、彼等の縄をほどいてやってくれないか？」";""
"disk29";"NO60";"1240";"9";"スシャ−ナは、デビッドの決心が変わらないとあきらめ、グレッグに縄をとくように頼んだ。";""
"disk29";"NO60";"1245";"10";"縄をとかれたクラ−ク達にデビッドは言った。";""
"disk29";"NO60";"1250";"11";"デビッド「貴方達も仕事で俺達を調べたのでしょうが、おかげで俺は依頼人達に命を狙われるようになったよ。二度と俺達に近寄らないと約束してくれ」";""
"disk29";"NO60";"1260";"12";"スシャ−ナ「そうよ。貴方達の依頼人は殺人者なのよ。探偵が仕事ととはいえ、これ以上依頼人と関係を続けるなら、私達は貴方達を殺人者の一味として殺しますよ」";""
"disk29";"NO60";"1270";"13";"ヴィンス「僕はやめます。だって僕は、デビッドさんのファンなのです。依頼人がデビッドさんを狙う殺人者とは知らずに、大変な事をしてしまいました。許して下さい」";""
"disk29";"NO60";"1280";"14";"クラ−ク「責任者のクラ−クです。デビッドさんには、命を助けて頂きながら依頼人の事を話せなくって、かんべんして下さい」";""
"disk29";"NO60";"1290";"15";"クラ−ク「この調査から手を引く事を誓うためサインをしますから、誓約書として受け取って下さい」";""
"disk29";"NO60";"1300";"16";"クラ−クは何を思ったのか、手帳をとりだしペ−ジをめくった。そこにペンでサインをした後、紙をひきさきデビッドに渡した。";""
"disk29";"NO60";"1310";"17";"クラ−ク「ヴィンス君、ここはぶっそうだから帰らせてもらおう。デビッドさん、元気でまた会場であいましょう」";""
"disk29";"NO60";"1320";"18";"クラ−クとヴィンスは逃げるように部屋を出ていった。";""
"disk29";"NO60";"1330";"19";"デビッドは、クラ−クから貰った手帳の紙を見て声をあげた。";""
"disk29";"NO60";"1560";"20";"グレッグが話す。";""
"disk29";"NO60";"1600";"21";"スシャ−ナ「デビッド、その紙に何か書いてあるの？」";""
"disk29";"NO60";"1610";"22";"デビッド「クラ−クさんは、依頼人の事は話さなかったが、依頼人の名前や住所を書いてある、手帳の紙にサインをしてくれたんだ」";""
"disk29";"NO60";"1620";"23";"スシャ−ナ「あの人達は北の一族でなく、ほんとにデビッドのファンだったのね。私、間違ったことをする所だったわ。でも、デビッドにあんな事があった後だったので・・・」";""
"disk29";"NO60";"1630";"24";"デビッド「わかっているよ。それよりも依頼人の所へいこう。今度の相手は、間違いなく北の一族の者だ。その時はスシャ−ナの薬を飲むよ」";""
"disk29";"NO60";"1640";"25";"グレッグ「待って下さい。貴方達は顔を知られていますから、会えば逃げられてしまいます。ここは顔を知られていない私達が行き、捕まえてきます」";""
"disk29";"NO60";"1650";"26";"グレッグ「ランズさん達は、私達がもどるまでデビッドさんを守っていて下さい。事は急をようしますので、私達はいますぐ出発します。スシャ−ナさん、北の王にくれぐれも気をつけて下さい」";""
"disk29";"NO60";"1660";"27";"グレッグ達の車は、猛スピ−ドで走り去った。荒野の闇を走るヘッドライトの灯りも遠ざかり、消えて行った。";""
"disk29";"NO60";"1670";"28";"その夜、デビッドは期待と不安にかられ、アルコ−ルを飲んで夜をあかそうとしたが、スシャ−ナが睡眠薬を作ってくれた。";""
"disk29";"NO60";"3000";"29";"60-1";""
"disk29";"NO60";"5105";"30";"▽";""
"disk29";"NO60";"5430";"31";"";""
"disk29";"NO60";"5435";"32";"8";""
"disk29";"NO60";"5436";"33";"2";""
"disk29";"NO60";"6100";"34";"ﾁｶｼﾂ";""
"disk29";"NO60";"6110";"35";"ﾌﾀﾘ";""
"disk29";"NO60";"6120";"36";"KV";""
"disk29";"NO60";"6130";"37";"ﾋﾄﾑﾚ";""
"disk29";"NO60";"6135";"38";"ﾋﾄﾑﾚ";""
"disk29";"NO60";"6140";"39";"ﾉｰﾄ";""
"disk29";"NO60";"6150";"40";"ｺｳﾔ";""
"disk29";"NO60";"6160";"41";"ﾍﾞｯﾄ";""
"disk29";"NO60";"6170";"42";"ｼﾛ1F";""
"disk29";"NO60";"6180";"43";"ﾃｰﾌﾙ";""
"disk29";"NO60";"6185";"44";"ﾃｰﾌﾙ";""
"disk29";"NO60";"6190";"45";"ｸﾙｼﾑ";""
"disk29";"NO60";"6200";"46";"ﾄﾞｷ";""
"disk29";"NO60";"6210";"47";"ﾌﾛｵｽ";""
"disk29";"NO60";"6300";"48";"davL";""
"disk29";"NO60";"6310";"49";"linR";""
"disk29";"NO60";"6320";"50";"ｸﾗｰｸ";""
"disk29";"NO60";"6330";"51";"ｳｲﾝｽ";""
"disk29";"NO60";"6340";"52";"ｸﾚｯｸ";""
"disk29";"NO60";"9000";"53";"28:36";""
