"disk_num"	"script_num"	"basic_line"	"string_num"	"source_text"	"background_pic"	"portrait_pic"	"language"	"translation"	
"disk36"	"NO72"	900	0	"デビッドが話す。"	"disk36/Dﾍﾔ.png"	"main/davL.png"	"EN"	"David spoke."	
"disk36"	"NO72"	900	1	"スシャ－ナが話す。"	"disk36/Dﾍﾔ.png"	"main/davL.png"	"EN"	"Susanna spoke."	
"disk36"	"NO72"	1000	2	"スシャ－ナは料理を作りながら、デビッドと話をしていた。"	"disk36/Dﾍﾔ.png"	"main/linR.png"	"EN"	"Susanna chatted with David while cooking."	
"disk36"	"NO72"	1200	3	"スシャ－ナ「時間がなかったので簡単な料理しかできないけど、真心をこめて作っているから、レストランの料理には負けないわよ」"	"disk36/Dﾍﾔ.png"	"main/linR.png"	"EN"	"Susanna: I can only make something simple with this little time, but don't let that fool you. This is professional chef-level."	
"disk36"	"NO72"	1210	4	"デビッド「期待しているよ。なんたって、この部屋で料理の匂いをかぐなんて初めてなんだから。いつも外食だし・・・料理を作ってもらうのも初めてだよ」"	"disk36/Dﾍﾔ.png"	"main/davL.png"	"EN"	"David: I can't wait. I never smelled something so delicious in my room, before. I've always either ordered take out or eaten out. That kitchen never saw much use."	
"disk36"	"NO72"	1220	5	"スシャ－ナは料理をテ－ブルに並べながらデビッドに言った。"	"disk36/Dﾍﾔ.png"	"main/linR.png"	"EN"	"Susanna placed the dishes on the table."	
"disk36"	"NO72"	1230	6	"スシャ－ナ「料理が出来上がりました。さあデビッド、テ－ブルについてね」"	"disk36/Dﾍﾔ.png"	"main/linR.png"	"EN"	"Susanna: It's ready! Come sit at the table."	
"disk36"	"NO72"	1240	7	"テ－ブルには何種類もの料理が並び、デビッドをうならせた。"	"disk36/Dﾍﾔ.png"	"main/linR.png"	"EN"	"The table was laden with several different dishes. David whistled at the sight."	
"disk36"	"NO72"	1250	8	"スシャ－ナ「私、掃除も料理も得意なのよ。さめないうちに食べて」"	"disk36/Dﾍﾔ.png"	"main/linR.png"	"EN"	"Susanna: As you can see, I'm pretty good at cleaning and cooking. Now eat up, before it gets cold."	
"disk36"	"NO72"	1260	9	"デビッド「うまい！　スシャ－ナの料理を食べたら、レストランの味なんてメじゃないな。休暇は外食なしでスシャ－ナの料理を毎日食べさせてもらう事に決めたよ」"	"disk36/Dﾍﾔ.png"	"main/davL.png"	"EN"	"David: ...It's delicious! Forget restaurants, THIS is the good stuff! That's it, I'm only eating your cooking during our vacation."	
"disk36"	"NO72"	1270	10	"スシャ－ナ「そんなにほめてもらえたら、お世辞でもうれしいわ。でも田舎に行ったらレストランなんてないから、いやでも私の料理を食べないといけないわよ」"	"disk36/Dﾍﾔ.png"	"main/linR.png"	"EN"	"Susanna: Oh, you're just flattering me. There aren't any restaurants in the countryside, so you'd be stuck with my cooking anyway."	
"disk36"	"NO72"	1280	11	"デビッド「スシャ－ナ、旅行に行く日にちを決めていなかったけど、出発はいつにする？」"	"disk36/Dﾍﾔ.png"	"main/davL.png"	"EN"	"David: We never set a date for the trip. When do you want to leave?"	
"disk36"	"NO72"	1290	12	"スシャ－ナ「そうね。２週間も田舎にいたらあきるから、しばらくデビッドのアパ－トにいて、気が向いたらデビッドの車で好きな所に寄りながら行かない？」"	"disk36/Dﾍﾔ.png"	"main/linR.png"	"EN"	"Susanna: Hmm... Two weeks in the countryside would be boring. I say we spend some time in your apartment, and just leave in your car whenever we feel like it."	
"disk36"	"NO72"	1300	13	"デビッド「スシャ－ナの田舎はハワ－ズだから、車で行ったほうが便利かもしれないな。それに計画なしでドライブするのも、おもしろそうだな」"	"disk36/Dﾍﾔ.png"	"main/davL.png"	"EN"	"David: Yeah, if we're going to Haworth it's more convenient to drive there. Besides, I like the idea of going on a road trip without a set goal."	
"disk36"	"NO72"	1310	14	"デビッドとスシャ－ナは食事をしながら、休暇の過ごし方を楽しそうに話していた。"	"disk36/Dﾍﾔ.png"	"main/davL.png"	"EN"	"David and Susanna were enjoying themselves, eating and chatting about their plans for their vacation."	
"disk36"	"NO72"	1320	15	"ビ－ルを飲むとデビッドは、久しぶりにはやく起きたのと、芸能記者に会った事で疲れが出てきたようだ。"	"disk36/Dﾍﾔ.png"	"main/davL.png"	"EN"	"After drinking a beer, David started feeling tired. He had woken up earlier than usual that day to meet the reporter, and he was not used to it."	
"disk36"	"NO72"	1330	16	"デビッド「明日から休暇だと思うと、今までの疲れが出たのか急に酔いがまわって・・・しばらくベッドで横になるよ・・・」"	"disk36/Dﾍﾔ.png"	"main/davL.png"	"EN"	"David: I think I'm going to lie down for a while... After all this talking, one beer is enough to knock me out."	
"disk36"	"NO72"	1340	17	"スシャ－ナ「デビッドがお酒で顔が赤くなるなんて珍しいんじゃない？　私は台所をかたずけて帰るわ」"	"disk36/Dﾍﾔ.png"	"main/linR.png"	"EN"	"Susanna: You don't usually get drunk like this. Well, I'll tidy up here and go home."	
"disk36"	"NO72"	1350	18	"デビッド「えっ！　スシャ－ナが帰る？・・・休暇に入ったら俺達はずっと一緒にいられると思っていたのに・・・お願いだからそうしてくれよ」"	"disk36/Dﾍﾔ.png"	"main/davL.png"	"EN"	"David: Huh? You're leaving? Awww, don't do that. I thought we were spending all of our time together..."	
"disk36"	"NO72"	1360	19	"スシャ－ナ「私も一緒にいたいけど、ここはデビッドのアパ－トでしょう。誰かに知れたらデビッドが困ると思って・・・」"	"disk36/Dﾍﾔ.png"	"main/linR.png"	"EN"	"Susanna: I'd like to stay with you too, but this is your apartment. What if someone finds out? It'd be all over the media... I don't want to be a bother."	
"disk36"	"NO72"	1370	20	"デビッド「俺がスシャ－ナと一緒になっても［エレノ・ヴィジョン］は変わらないよ。そんな事を気にしていたら、俺達は結婚だってできやしないよ」"	"disk36/Dﾍﾔ.png"	"main/davL.png"	"EN"	"David: Eleno Vision will keep going even if we're together. If this is enough to worry you, how would we ever get married?"	
"disk36"	"NO72"	1380	21	"スシャ－ナ「結婚・・・？」"	"disk36/Dﾍﾔ.png"	"main/linR.png"	"EN"	"Susanna: Get... married...?"	
"disk36"	"NO72"	1390	22	"デビッド「そうだよ。俺は、ずっとそう思っていたよ・・・スシャ－ナ、俺と結婚しよう」"	"disk36/Dﾍﾔ.png"	"main/davL.png"	"EN"	"David: Yes. I've been thinking about it for a long time... Susanna, will you marry me?"	
"disk36"	"NO72"	1400	23	"スシャ－ナ「私がデビッドのお嫁さんに・・・私もデビッドのお嫁さんになるのが夢だったの・・・でもデビッドが有名になっていくから諦めようと思って・・・」"	"disk36/Dﾍﾔ.png"	"main/linR.png"	"EN"	"Susanna: I often dream about becoming your wife... You're so famous, I was thinking about giving up..."	
"disk36"	"NO72"	1410	24	"スシャ－ナ「デビッド！　私、きっと貴方に気に入られる奥さんになって見せるわ！」"	"disk36/Dﾍﾔ.png"	"main/linR.png"	"EN"	"Susanna: Yes, David! I will! I'll be the wife you want me to be!"	
"disk36"	"NO72"	1420	25	"デビッドとスシャ－ナは抱きあい、キスをかわしてベッドに入った。"	"disk36/ﾍﾞｯﾄ.png"	"main/linR.png"	"EN"	"Susanna jumped in David's arms, and kissed him. They entered the bedroom together."	
"disk36"	"NO72"	1440	26	"その頃、デビッドのアパ－トの外では、クラ－クとデビッドが乗った車が止まっていた。"	"disk36/KVﾊﾙ.png"	"main/linR.png"	"EN"	"Meanwhile, Clark and Vince were inside their car, parked outside David's apartment."	
"disk36"	"NO72"	1470	27	"クラ－クが話す。"	"disk36/KVﾊﾙ.png"	"main/linR.png"	"EN"	"Clark spoke."	
"disk36"	"NO72"	1470	28	"ヴィンスが話す。"	"disk36/KVﾊﾙ.png"	"main/linR.png"	"EN"	"Vince spoke."	
"disk36"	"NO72"	1600	29	"ヴィンス「スシャ－ナはデビッドのアパ－トから出てきませんね。スシャ－ナがデビッドと恋中だったとは・・・所長は知っていたのですか？」"	"disk36/KVﾊﾙ.png"	"main/ｳｲﾝｽ.png"	"EN"	"Vince: ...I don't think she's coming out. Did you know they were an item, Chief?"	
"disk36"	"NO72"	1610	30	"クラ－ク「いや、気づかなかったよ。ヴィンス君、アパ－トの二人の写真は撮ってるか？　依頼人との契約が切れたら週刊誌に売り込めるからな」"	"disk36/KVﾊﾙ.png"	"main/ｸﾗｰｸ.png"	"EN"	"Clark: Nope, I'm as surprised as you are. You got any pics of our lovebirds entering the apartment together? Once our contract's over, we could sell 'em to some gossip magazine. This shit is gold."	
"disk36"	"NO72"	1620	31	"ヴィンス「そんな事をしたらデビッド達がかわいそうですよ。所長、そろそろ帰りませんか？　デビッドの部屋の明かりが消えた事だし、いくら待ってもスシャ－ナは出てきませんよ」"	"disk36/KVﾊﾙ.png"	"main/ｳｲﾝｽ.png"	"EN"	"Vince: No way Chief, I'd feel bad about it! Anyway, how about we leave? The lights are off. I don't think she's coming out."	
"disk36"	"NO72"	1630	32	"クラ－ク「デビッドとスシャ－ナか・・・スシャ－ナの死んだ母親は暗黒の魔導師といわれ、占い師の間では有名だったそうだ。スシャ－ナも占いの趣味があるようだし・・・」"	"disk36/KVﾊﾙ.png"	"main/ｸﾗｰｸ.png"	"EN"	"Clark: David and Susanna... Apparently Susanna's mother was a dark sorceress, particularly famous among fortune tellers. It also seems Susanna herself dabs in fortune telling..."	
"disk36"	"NO72"	1640	33	"ヴィンス「そうですね。それにツア－の時、スシャ－ナと会ってた人達が全て占いに関係してたでしょう。依頼人もデビッドの指輪から動きも変わってきましたからね」"	"disk36/KVﾊﾙ.png"	"main/ｳｲﾝｽ.png"	"EN"	"Vince: Now that you mention it, all the people she met during the tour had something to do with divination. Then there's that ring that has our client so worked up about."	
"disk36"	"NO72"	1650	34	"クラ－ク「デビッドには占いの趣味はないが、指輪がどうも気になる。それを気にしている俺達の依頼人も占いに何か関係があるのかもしれない」"	"disk36/KVﾊﾙ.png"	"main/ｸﾗｰｸ.png"	"EN"	"Clark: David has no special interest in fortune-telling, but he does like that ring. It wouldn't surprise me if our client was connected to that stuff, considering how concerned they were about it."	
"disk36"	"NO72"	1660	35	"ヴィンス「所長の友人の探偵に、依頼人の事を調べてもらえばスシャ－ナと依頼人の関係がわかるでしょう？」"	"disk36/KVﾊﾙ.png"	"main/ｳｲﾝｽ.png"	"EN"	"Vince: Maybe you should get one of your colleagues to look into our client. They probably have some kind of connection to Susanna we don't know about."	
"disk36"	"NO72"	1670	36	"クラ－ク「調査の契約がデビッド達の休暇までとなってるから、依頼人の調査はまだ契約違反になるよ。よし、誰かに依頼人を調査をさせよう」"	"disk36/KVﾊﾙ.png"	"main/ｸﾗｰｸ.png"	"EN"	"Clark: We're supposed to keep an eye on our lovebirds during their vacation. Investigating our client before we're done would be a breach of contract. With that said, I can make a few calls."	
"disk36"	"NO72"	1680	37	"ヴィンス「所長、この調査を続けていたらオカルトの世界に入って出られなくなりそうな予感がしませんか？　そろそろ手を引いた方がいいような気がして・・・」"	"disk36/KVﾊﾙ.png"	"main/ｳｲﾝｽ.png"	"EN"	"Vince: I feel like we're getting involved in some creepy occult stuff here. Honestly, Chief? I'd rather back off before we're in over our heads..."	
"disk36"	"NO72"	1690	38	"クラ－ク「俺もだ。契約の延長をされても断るよ。さて今夜の張り込みは終わりにして帰るか・・・」"	"disk36/KVﾊﾙ.png"	"main/ｸﾗｰｸ.png"	"EN"	"Clark: Yeah, I get you. If they offer to extend the contract, I'm going to refuse. Well, she ain't comin' out... Stakeout's over. Let's go."	
"disk36"	"NO72"	1700	39	"クラ－ク達の車は、デビッドのアパ－トから離れて行った。"	"disk36/KVﾊﾙ.png"	"main/ｸﾗｰｸ.png"	"EN"	"Clark and Vince's car pulled away from David's apartment."	
"disk36"	"NO72"	10000	60	"ＤＡＴＡをＳＡＶＥしますか？　Ｙ／Ｎ"	"disk36/KVﾊﾙ.png"	"main/ｸﾗｰｸ.png"	"EN"		
"disk36"	"NO72"	10040	66	"ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。"	"disk36/KVﾊﾙ.png"	"main/ｸﾗｰｸ.png"	"EN"		
"disk36"	"NO72"	10070	68	"ドライブ１のディスクが違います。"	"disk36/KVﾊﾙ.png"	"main/ｸﾗｰｸ.png"	"EN"	"Incorrect disk in Drive 1."	
"disk36"	"NO72"	10110	69	"ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。"	"disk36/KVﾊﾙ.png"	"main/ｸﾗｰｸ.png"	"EN"		
"disk36"	"NO72"	10150	71	"ドライブ１のディスクが違います。"	"disk36/KVﾊﾙ.png"	"main/ｸﾗｰｸ.png"	"EN"	"Incorrect disk in Drive 1."	
"disk36"	"NO72"	17009	72	"クラ－ク達の車はデビッドのアパ－トから離れて行った。"	"disk36/KVﾊﾙ.png"	"main/ｸﾗｰｸ.png"	"EN"	"Clark and Vince's car pulled away from David's apartment."	
"disk36"	"NO73"	900	0	"デビッドが話す。"	"disk36/KVﾊﾙ.png"	"main/ｸﾗｰｸ.png"	"EN"	"David spoke."	
"disk36"	"NO73"	900	1	"スシャ－ナが話す。"	"disk36/KVﾊﾙ.png"	"main/ｸﾗｰｸ.png"	"EN"	"Susanna spoke."	
"disk36"	"NO73"	900	2	"クラ－クが話す。"	"disk36/KVﾊﾙ.png"	"main/ｸﾗｰｸ.png"	"EN"	"Clark spoke."	
"disk36"	"NO73"	900	3	"ヴィンスが話す。"	"disk36/KVﾊﾙ.png"	"main/ｸﾗｰｸ.png"	"EN"	"Vince spoke."	
"disk36"	"NO73"	1000	4	"セミダブルのベッドにデビッドとスシャ－ナは抱きあうようにして寝ていた。すると、デビッドに話かける声がした。デビッドは身体を起こし部屋の中を見回した。"	"disk36/ﾍﾞｯﾄ.png"	"main/ｸﾗｰｸ.png"	"EN"	"David and Susanna were sleeping together, hugging each other. Then, David heard a voice calling out to him. He sat up on the bed, looking around the room."	
"disk36"	"NO73"	1010	5	"寝ているスシャ－ナ以外に人などいない。それでもデビッドは僅かな物音でも聞きもらさないように神経を集中させていた。"	"disk36/ﾍﾞｯﾄ.png"	"main/ｸﾗｰｸ.png"	"EN"	"There was no one else except Susanna, who was sleeping. David focused his senses, trying to find the source of the voice."	
"disk36"	"NO73"	1020	6	"・・・うっ！　誰かが俺を名を呼んでいる・・・部屋の中には誰もいないのに聞こえる。誰かがいるのか・・・？"	"disk36/ﾍﾞｯﾄ.png"	"main/ｸﾗｰｸ.png"	"EN"	"""...Someone's calling me... There's no one else here, but I can hear it. Who could it be...?"""	
"disk36"	"NO73"	1040	7	"声を聞く。"	"disk36/ﾍﾞｯﾄ.png"	"main/ｸﾗｰｸ.png"	"EN"	"He heard a voice."	
"disk36"	"NO73"	1170	8	"フロオス王が話す。"	"disk36/ﾍﾞｯﾄ.png"	"main/ｸﾗｰｸ.png"	"EN"	"King Hroth spoke."	
"disk36"	"NO73"	1200	9	"声「デビッド・・・」"	"disk36/ﾌﾛｵｽ.png"	"main/ｸﾗｰｸ.png"	"EN"	"Voice: David..."	
"disk36"	"NO73"	1210	10	"デビッド「お前は誰だ！　どこに隠れてる！」"	"disk36/ﾌﾛｵｽ.png"	"main/ｸﾗｰｸ.png"	"EN"	"David: Who are you?! Show yourself!"	
"disk36"	"NO73"	1220	11	"フロオス「私は暗黒の星に魔王として復活を誓ったフロオス王だ。暗黒の星が近づいた今、私の血が復活を願っている」"	"disk36/ﾌﾛｵｽ.png"	"main/ｸﾗｰｸ.png"	"EN"	"Hroth: I am King Hroth. I swore upon the star of darkness that I would return as the Devil King. Now that the star of darkness approaches the Earth, my blood begs for my resurrection."	
"disk36"	"NO73"	1230	12	"その声があまりにもはっきりと聞こえたので、デビッドは部屋の中をもう一度見回したが、やはりスシャ－ナ以外に誰もいなかった。"	"disk36/ﾌﾛｵｽ.png"	"main/ｸﾗｰｸ.png"	"EN"	"The voice sounded so clear that David looked around the room once again. No one but him and Susanna were there. "	
"disk36"	"NO73"	1240	13	"フロオス「デビッド、お前が北の一族の血を見る事で、お前の血の中に受け継がれた私の血が復活して、魔王の力がお前に現れる。その力で北の王の血を断ってもらいたいのだ」"	"disk36/ﾌﾛｵｽ.png"	"main/ｸﾗｰｸ.png"	"EN"	"Hroth: David. By laying your eyes on the blood of the northern tribes, my blood, flowing within your veins, shall awaken, and the power of the Devil King will be manifest.
You must use that power to sever the blood of the King of the North."	
"disk36"	"NO73"	1250	14	"デビッド「魔王の血が俺に受け継がれている？・・・俺は断る。俺には魔王の力など必要がないし、今のままの俺で十分だ！」"	"disk36/ﾌﾛｵｽ.png"	"main/ｸﾗｰｸ.png"	"EN"	"David: Are you saying I'm a descendant of the Devil King...? Well, I refuse. I don't NEED the power of the Devil King. I'm fine the way I am!"	
"disk36"	"NO73"	1260	15	"フロオス「そうはいかない。暗黒の星が近づいた今、北の王は魔王の血を断つために、お前を殺そうとしている。避ける事のできない運命の戦いはすでに始まっているのだ」"	"disk36/ﾌﾛｵｽ.png"	"main/ｸﾗｰｸ.png"	"EN"	"Hroth: That... will not do. The King of the North will hunt you down and kill you in order to sever the bloodline of the Devil King. You cannot withdraw, for the fated battle has already begun."	
"disk36"	"NO73"	1270	16	"デビッド「その為にお前は俺に悪夢や幻想を見せつけたのだな？　遥か古代の復讐をとげる為に、俺に人殺しをしろと言うのか！」"	"disk36/ﾌﾛｵｽ.png"	"main/ｸﾗｰｸ.png"	"EN"	"David: So you're behind the nightmares, the visions I've been having? I'm not going to become a murderer for the sake of a grudge from a time long past!"	
"disk36"	"NO73"	1280	17	"フロオス「魔王の血は、すでに暗黒の星のエネルギ－を受けお前に現れている。デビッド！　お前は定められた運命に従うしかないのだ！」"	"disk36/ﾌﾛｵｽ.png"	"main/ｸﾗｰｸ.png"	"EN"	"Hroth: The power of the Devil King is already manifesting itself in you, due to the influence of the star of darkness. You have no other choice, David! You MUST follow your destiny!"	
"disk36"	"NO73"	1290	18	"デビッド「俺に魔王の力が現れているだと？　そんな馬鹿な・・・俺は魔王の力など知るものか！」"	"disk36/ﾌﾛｵｽ.png"	"main/ｸﾗｰｸ.png"	"EN"	"David: What do you mean, the power is manifesting in me? You're insane! I know nothing about this Devil King business! NOTHING!!"	
"disk36"	"NO73"	1300	19	"スシャ－ナはデビッドの声で眼を覚ましていた。"	"disk36/ﾍﾞｯﾄ.png"	"main/linR.png"	"EN"	"Susanna was awakened by David's outburst."	
"disk36"	"NO73"	1500	20	"スシャ－ナ「どうしたのデビッド！　誰と話しているの！？」"	"disk36/ﾍﾞｯﾄ.png"	"main/linR.png"	"EN"	"Susanna: David, what's wrong?! Who are you talking to?!"	
"disk36"	"NO73"	1510	21	"スシャ－ナの声でデビッドは、我に戻った。フロオス王の声も感じなくなっていた。"	"disk36/ﾍﾞｯﾄ.png"	"main/linR.png"	"EN"	"Her voice brought him back to his senses. He could no longer hear the voice of King Hroth."	
"disk36"	"NO73"	1520	22	"スシャ－ナ「汗びっしょりよ。また悪夢を見たのね・・・」"	"disk36/ﾍﾞｯﾄ.png"	"main/linR.png"	"EN"	"Susanna: You're sweating like crazy! Did you have a nightmare?"	
"disk36"	"NO73"	1530	23	"デビッド「悪夢でも幻想でもない。フロオス王の声が話かけてきたんだ。俺が魔王の血を受け継ぐ者で、接近してきた暗黒の星の影響を受けて、魔王の力が現れていると言うんだ」"	"disk36/ﾍﾞｯﾄ.png"	"main/davL.png"	"EN"	"David: It was neither a nightmare nor a vision. It was King Hroth—I heard his voice. He told me that I've inherited the blood of the Devil King, and that I'm manifesting his power because the star of darkness is near. "	
"disk36"	"NO73"	1540	24	"スシャ－ナ「フロオス王が？・・・私には何も聞こえなかったけど・・・デビッドが血を受け継ぐ者と言ったの？」"	"disk36/ﾍﾞｯﾄ.png"	"main/linR.png"	"EN"	"Susanna: King Hroth, you say? I didn't hear anyone... And he said you're one of his descendants?"	
"disk36"	"NO73"	1550	25	"デビッド「北の一族の血を見る事で、俺に受け継がれた魔王の血がよみがえるから、北の王の血を断てと・・・でも北の王の血を継ぐ相手は人間だよ。俺は人殺しなど出来ないよ」"	"disk36/ﾍﾞｯﾄ.png"	"main/davL.png"	"EN"	"David: He said that I must lay my eyes on the blood of the northern tribes, awaken as the Devil King, and sever the blood of the King of the North... I don't know who that is, but he must be a man. I'm not a murderer."	
"disk36"	"NO73"	1560	26	"スシャ－ナ「暗黒の星といったら、フロオス王が魔王になると誓った星よ。フロオス王は、北の王がどこにいるのか言ってなかった？」"	"disk36/ﾍﾞｯﾄ.png"	"main/linR.png"	"EN"	"Susanna: The star of darkness... That's the star upon which King Hroth swore to return as the Devil King. Did he say anything about where to find the King of the North?"	
"disk36"	"NO73"	1570	27	"デビッド「いや何も・・・ただ俺に魔王の力が現れてきたから、北の一族が俺を殺しに来ると言っていた。スシャ－ナ、もしこれが本当なら旅行は中止にしよう」"	"disk36/ﾍﾞｯﾄ.png"	"main/davL.png"	"EN"	"David: No, nothing about it. He only said that, because I've already manifested the power of the Devil King, the northern tribes will come to kill me. Maybe we should cancel our trip..."	
"disk36"	"NO73"	1580	28	"スシャ－ナ「中止って、今の話をすべて信じたの？」"	"disk36/ﾍﾞｯﾄ.png"	"main/linR.png"	"EN"	"Susanna: Why? Do you think it might actually be true?"	
"disk36"	"NO73"	1590	29	"デビッド「スシャ－ナ、君にはまだ話してなかったが、今朝はやく起きたのは昼に人と会うためだったんだ。それも魔王についての話だった」"	"disk36/ﾍﾞｯﾄ.png"	"main/davL.png"	"EN"	"David: There's something I haven't told you... The reason I woke up early this morning was to meet someone... to talk about the Devil King."	
"disk36"	"NO73"	1600	30	"デビッドは手紙を受け取った時から、芸能記者のコ－ナ－と別れるまでの事をスシャ－ナに話したが、スシャ－ナに関する事は言えなかった。"	"disk36/ﾍﾞｯﾄ.png"	"main/davL.png"	"EN"	"David told her about the letter he received and his meeting with Connors. He took care not to mention his accusations regarding Susanna."	
"disk36"	"NO73"	1610	31	"デビッド「コ－ナ－の話はでたらめ過ぎて、信用しろと言ってもできない。俺達しか知らない魔王とか、暗黒の星の言葉が出たのは話しが合いすぎると思わないか？」"	"disk36/ﾍﾞｯﾄ.png"	"main/davL.png"	"EN"	"David: His story sounded like a load of crap at first, but only the two of us should know about the Devil King, or the star of darkness. How's that possible?"	
"disk36"	"NO73"	1620	32	"スシャ－ナ「コ－ナ－に話した人は、よほど地位の高い方のようだけど、デビッドを陥れて何か得になるのかしら？・・・もしも、その人が北の王だとしたら・・・」"	"disk36/ﾍﾞｯﾄ.png"	"main/linR.png"	"EN"	"Susanna: We don't know who this mystery person Connors talked to is, other than he's someone important... What would they have to gain from tricking you? Could he be the King of the North...?"	
"disk36"	"NO73"	1630	33	"デビッド「北の王が俺を追いつめるために・・・そうか、北の王なら魔王や暗黒の星を知っていても不思議じゃないな・・・」"	"disk36/ﾍﾞｯﾄ.png"	"main/davL.png"	"EN"	"David: The King of the North... Yeah, he would know about the Devil King and the star of darkness..."	
"disk36"	"NO73"	1640	34	"スシャ－ナ「私、一度コ－ナ－に会ってみるわ。もし週刊誌ににでも載せられたら、これからのコンサ－トにも影響がでるし、相手の顔も知っておく必要があるからね」"	"disk36/ﾍﾞｯﾄ.png"	"main/linR.png"	"EN"	"Susanna: I want to see him in person. If he does work for that weekly magazine, he might have an impact on our future concerts. I'd like to know who we're dealing with."	
"disk36"	"NO73"	1650	35	"デビッド「ちくしょう！　ようやく悪夢から開放されたと思ったら、これからはフロオス王の亡霊の声につきまとわれそうだ。せっかくの休暇がとんでもない事になったよ」"	"disk36/ﾍﾞｯﾄ.png"	"main/davL.png"	"EN"	"David: Damn it! Just when I thought I was free from my nightmares, now I'm haunted by the ghost of King Hroth! Some vacation this is gonna be!"	
"disk36"	"NO73"	1660	36	"スシャ－ナ「今までのデビッドが見てた夢は、ただの悪夢だと思っていたけど、フロオス王の話を聞いて夢が現実のように思えてきたわ。私、北の王の事を調べてみるわ」"	"disk36/ﾍﾞｯﾄ.png"	"main/linR.png"	"EN"	"Susanna: I used to think they were just nightmares, but after what King Hroth told you I'm starting to think they might be premonitions. I'm going to look into this King of the North."	
"disk36"	"NO73"	1670	37	"デビッドとスシャ－ナは、明け方近くまで話を続けた。翌日は昼過ぎにしか起きれなかった。"	"disk36/Dﾍﾔ.png"	"main/linR.png"	"EN"	"David and Susanna continued to talk until dawn. They only got up from bed in the early afternoon."	
"disk36"	"NO73"	1680	38	"スシャ－ナが芸能フラッシュに電話をすると、運よくコ－ナ－がでて、あのアリスの店で会う約束がとれた。"	"disk36/Dﾍﾔ.png"	"main/linR.png"	"EN"	"Susanna called the offices of Flash. As luck would have it, Connors himself picked up. They agreed to meet up at Cafe Alice."	
"disk36"	"NO73"	1690	39	"デビッドとスシャ－ナがアリスの店に入ると、コ－ナ－は先に来て奥のテ－ブルに座っていた。"	"disk36/ｱﾘｽ.png"	"main/linR.png"	"EN"	"When David and Susanna entered Cafe Alice, they found Connors sitting at a table."	
"disk36"	"NO73"	1700	40	"デビッドとスシャ－ナがコ－ナ－のテ－ブルに座ると、後から入って来たクラ－クとヴィンスが、デビッド達の近くのテ－ブルに座った。"	"disk36/ﾚｽﾄR.png"	"main/linR.png"	"EN"	"While they took a seat, Clark and Vince followed them inside, and sat at a nearby table."	
"disk36"	"NO73"	1710	41	"店に客が少なかったので、クラ－ク達にとってデビッド達の会話を盗聴するのは困難なようだ。"	"disk36/ﾚｽﾄR.png"	"main/linR.png"	"EN"	"As there were not many customers, it was difficult for the detectives to eavesdrop on the conversation inconspicuously."	
"disk36"	"NO73"	2000	42	"ヴィンス「所長、テ－ブルクロスが敷かれていて盗聴器を取り付ける事ができません。盗聴用の集音マイクで聞くしかないですね」"	"disk36/ﾚｽﾄR.png"	"main/ｳｲﾝｽ.png"	"EN"	"Vince: The danged tablecloth makes it impossible to stick a bug. We'll have to use the directional mic, Chief."	
"disk36"	"NO73"	2010	43	"クラ－ク「集音マイクか・・・雑音が入るから聞きとりにくいが仕方がないか・・・」"	"disk36/ﾚｽﾄR.png"	"main/ｸﾗｰｸ.png"	"EN"	"Clark: Harumph. Too much noise to hear anything clearly, but we'll have to make do..."	
"disk36"	"NO73"	2015	44	"クラ－ク「それから君は見つからないように、あの男をカメラで撮ってくれ。俺はあいつをどこかで見た気がするんだが・・・探偵でもないし・・・誰だったかな？」"	"disk36/ﾚｽﾄR.png"	"main/ｸﾗｰｸ.png"	"EN"	"Clark: Take a pic of the guy before he notices us. I feel like I've seen him before... He's definitely not a detective..."	
"disk36"	"NO73"	2020	45	"ヴィンス「スシャ－ナのテ－ブルが壁ぎわだから店内音楽が入って話が聞きとりにくくて・・・所長、あの男は芸能フラッシュの記者でコ－ナ－とか言ってますが・・・」"	"disk36/ﾚｽﾄR.png"	"main/ｳｲﾝｽ.png"	"EN"	"Vince: Their table's against the wall... Between that and the music I can barely catch anything... Oh, here's something, Chief. Sounds like he's one Connors, reporter from a gossip magazine called Flash."	
"disk36"	"NO73"	2030	46	"クラ－ク「そうらしいが、思い出せないな・・・なに？　魔王？　デビッドが魔王に・・・デビッドの歌を聞くと観客が狂って殺人だと？・・・あの男は狂っているのか・・・？」"	"disk36/ﾚｽﾄR.png"	"main/ｸﾗｰｸ.png"	"EN"	"Clark: He doesn't ring any bells... What? Devil King? David is the Devil King...? And his songs will cause people to lose their minds and kill people...
Well, sounds like someone lost his mind already."	
"disk36"	"NO73"	2040	47	"ヴィンス「その事を記事にするようでスシャ－ナが怒っていますが、あの男はマジに言ってるようですね。しかし有名人になるといろんな事が起きて大変ですね」"	"disk36/ﾚｽﾄR.png"	"main/ｳｲﾝｽ.png"	"EN"	"Vince: Susanna's pissed. She doesn't want him to publish this crap, but he says he's serious. I guess fame attracts all sorts of loonies."	
